transaction_id,is_fraud,is_spike_injected,injected_spike_event_id,benign_event_id,is_within_spike_window,active_spike_event_id,fraud_scenario_family,false_positive_cost_if_blocked_inr,fraud_loss_if_missed_inr
T015527,0,0,,,0,,,371.56,0.0
T015528,0,0,,,0,,,223.57,0.0
T015529,0,0,,,0,,,163.61,0.0
T015530,0,0,,,0,,,544.95,0.0
T015531,0,0,,,0,,,299.89,0.0
T015532,0,0,,,0,,,192.36,0.0
T015533,0,0,,,0,,,183.44,0.0
T015534,0,0,,,0,,,496.73,0.0
T015535,0,0,,,0,,,213.72,0.0
T015536,0,0,,,0,,,201.12,0.0
T015537,0,0,,,0,,,186.9,0.0
T015538,0,0,,,0,,,177.26,0.0
T015539,0,0,,,0,,,258.16,0.0
T015540,0,0,,,0,,,189.63,0.0
T015541,0,0,,,0,,,320.12,0.0
T015542,0,0,,,0,,,550.67,0.0
T015543,0,0,,,0,,,237.15,0.0
T015544,0,0,,,0,,,457.64,0.0
T015545,0,0,,,0,,,136.89,0.0
T015546,0,0,,,0,,,167.86,0.0
T015547,0,0,,,0,,,184.1,0.0
T015548,0,0,,,0,,,472.68,0.0
T015549,0,0,,,0,,,121.29,0.0
T015550,0,0,,,0,,,178.52,0.0
T015551,0,0,,,0,,,588.87,0.0
T015552,0,0,,,0,,,279.81,0.0
T015553,0,0,,,0,,,172.72,0.0
T015554,0,0,,,0,,,151.28,0.0
T015555,0,0,,,0,,,178.76,0.0
T015556,0,0,,,0,,,159.02,0.0
T015557,0,0,,,0,,,395.36,0.0
T015558,0,0,,,0,,,179.73,0.0
T015559,0,0,,,0,,,615.03,0.0
T015560,0,0,,,0,,,189.19,0.0
T015561,0,0,,,0,,,473.32,0.0
T015562,0,0,,,0,,,156.61,0.0
T015563,0,0,,,0,,,309.75,0.0
T015564,1,0,,,0,,,0.0,2542.44
T015565,0,0,,,0,,,226.07,0.0
T015566,0,0,,,0,,,501.79,0.0
T015567,0,0,,,0,,,156.96,0.0
T015568,0,0,,,0,,,172.84,0.0
T015569,0,0,,,0,,,242.59,0.0
T015570,0,0,,,0,,,447.02,0.0
T015571,0,0,,,0,,,142.4,0.0
T015572,0,0,,,0,,,243.11,0.0
T015573,0,0,,,0,,,285.18,0.0
T015574,0,0,,,0,,,186.93,0.0
T015575,0,0,,,0,,,252.29,0.0
T015576,0,0,,,0,,,224.06,0.0
T015577,0,0,,,0,,,310.28,0.0
T015578,0,0,,,0,,,420.28,0.0
T015579,0,0,,,0,,,314.16,0.0
T015580,0,0,,,0,,,374.22,0.0
T015581,0,0,,,0,,,210.51,0.0
T015582,0,0,,,0,,,296.41,0.0
T015583,0,0,,,0,,,151.28,0.0
T015584,0,0,,,0,,,1323.06,0.0
T015585,0,0,,,0,,,988.15,0.0
T015586,0,0,,,0,,,1340.39,0.0
T015587,0,0,,,0,,,1083.63,0.0
T015588,0,0,,,0,,,402.66,0.0
T015589,0,0,,,0,,,176.55,0.0
T015590,0,0,,,0,,,460.98,0.0
T015591,0,0,,,0,,,86.16,0.0
T015592,0,0,,,0,,,381.89,0.0
T015593,0,0,,,0,,,201.4,0.0
T015594,0,0,,,0,,,135.09,0.0
T015595,0,0,,,0,,,175.94,0.0
T015596,0,0,,,0,,,485.04,0.0
T015597,0,0,,,0,,,146.77,0.0
T015598,0,0,,,0,,,395.86,0.0
T015599,0,0,,,0,,,157.64,0.0
T015600,0,0,,,0,,,353.88,0.0
T015601,0,0,,,0,,,163.17,0.0
T015602,0,0,,,0,,,201.14,0.0
T015603,0,0,,,0,,,246.19,0.0
T015604,0,0,,,0,,,268.63,0.0
T015605,0,0,,,0,,,249.64,0.0
T015606,0,0,,,0,,,297.77,0.0
T015607,0,0,,,0,,,195.54,0.0
T015608,0,0,,,0,,,666.18,0.0
T015609,0,0,,,0,,,216.73,0.0
T015610,0,0,,,0,,,152.67,0.0
T015611,0,0,,,0,,,237.41,0.0
T015612,0,0,,,0,,,156.89,0.0
T015613,0,0,,,0,,,170.46,0.0
T015614,0,0,,,0,,,206.04,0.0
T015615,0,0,,,0,,,582.78,0.0
T015616,0,0,,,0,,,200.82,0.0
T015617,0,0,,,0,,,176.77,0.0
T015618,0,0,,,0,,,260.22,0.0
T015619,0,0,,,0,,,168.07,0.0
T015620,0,0,,,0,,,846.71,0.0
T015621,0,0,,,0,,,416.34,0.0
T015622,0,0,,,0,,,225.63,0.0
T015623,0,0,,,0,,,332.8,0.0
T015624,0,0,,,0,,,255.41,0.0
T015625,0,0,,,0,,,436.03,0.0
T015626,0,0,,,0,,,286.0,0.0
T015627,0,0,,,0,,,377.34,0.0
T015628,0,0,,,0,,,166.19,0.0
T015629,0,0,,,0,,,153.74,0.0
T015630,0,0,,,0,,,1715.39,0.0
T015631,0,0,,,0,,,166.38,0.0
T015632,0,0,,,0,,,214.59,0.0
T015633,0,0,,,0,,,143.84,0.0
T015634,0,0,,,0,,,314.04,0.0
T015635,0,0,,,0,,,198.0,0.0
T015636,0,0,,,0,,,259.79,0.0
T015637,0,0,,,0,,,525.87,0.0
T015638,0,0,,,0,,,168.74,0.0
T015639,0,0,,,0,,,178.99,0.0
T015640,0,0,,,0,,,190.55,0.0
T015641,0,0,,,0,,,336.89,0.0
T015642,0,0,,,0,,,159.57,0.0
T015643,0,0,,,0,,,213.42,0.0
T015644,0,0,,,0,,,298.4,0.0
T015645,0,0,,,0,,,217.52,0.0
T015646,0,0,,,0,,,196.89,0.0
T015647,0,0,,,0,,,94.24,0.0
T015648,0,0,,,0,,,172.26,0.0
T015649,0,0,,,0,,,117.92,0.0
T015650,0,0,,,0,,,254.65,0.0
T015651,0,0,,,0,,,153.89,0.0
T015652,0,0,,,0,,,358.07,0.0
T015653,0,0,,,0,,,2500.0,0.0
T015654,0,0,,,0,,,246.63,0.0
T015655,0,0,,,0,,,186.02,0.0
T015656,0,0,,,0,,,207.33,0.0
T015657,0,0,,,0,,,500.32,0.0
T015658,0,0,,,0,,,231.57,0.0
T015659,0,0,,,0,,,138.17,0.0
T015660,0,0,,,0,,,188.18,0.0
T015661,0,0,,,0,,,244.49,0.0
T015662,0,0,,,0,,,170.95,0.0
T015663,0,0,,,0,,,165.86,0.0
T015664,0,0,,,0,,,288.13,0.0
T015665,0,0,,,0,,,182.51,0.0
T015666,0,0,,,0,,,288.24,0.0
T015667,0,0,,,0,,,92.09,0.0
T015668,0,0,,,0,,,299.86,0.0
T015669,0,0,,,0,,,288.85,0.0
T015670,0,0,,,0,,,564.63,0.0
T015671,0,0,,,0,,,155.05,0.0
T015672,0,0,,,0,,,414.0,0.0
T015673,0,0,,,0,,,566.22,0.0
T015674,0,0,,,0,,,197.15,0.0
T015675,0,0,,,0,,,667.0,0.0
T015676,1,0,,,0,,,0.0,1261.87
T015677,0,0,,,0,,,182.03,0.0
T015678,0,0,,,0,,,246.48,0.0
T015679,0,0,,,0,,,345.94,0.0
T015680,0,0,,,0,,,163.6,0.0
T015681,0,0,,,0,,,162.52,0.0
T015682,0,0,,,0,,,185.13,0.0
T015683,0,0,,,0,,,118.14,0.0
T015684,0,0,,,0,,,221.9,0.0
T015685,0,0,,,0,,,323.69,0.0
T015686,0,0,,,0,,,207.04,0.0
T015687,0,0,,,0,,,80.88,0.0
T015688,0,0,,,0,,,201.91,0.0
T015689,0,0,,,0,,,388.44,0.0
T015690,0,0,,,0,,,214.66,0.0
T015691,0,0,,,0,,,526.83,0.0
T015692,0,0,,,0,,,154.39,0.0
T015693,0,0,,,0,,,154.52,0.0
T015694,0,0,,,0,,,274.66,0.0
T015695,0,0,,,0,,,151.41,0.0
T015696,0,0,,,0,,,182.64,0.0
T015697,0,0,,,0,,,336.07,0.0
T015698,0,0,,,0,,,234.97,0.0
T015699,0,0,,,0,,,164.5,0.0
T015700,0,0,,,0,,,266.21,0.0
T015701,0,0,,,0,,,192.97,0.0
T015702,0,0,,,0,,,657.04,0.0
T015703,0,0,,,0,,,134.84,0.0
T015704,0,0,,,0,,,156.5,0.0
T015705,0,0,,,0,,,179.09,0.0
T015706,0,0,,,0,,,175.23,0.0
T015707,0,0,,,0,,,239.68,0.0
T015708,0,0,,,0,,,200.74,0.0
T015709,0,0,,,0,,,176.14,0.0
T015710,0,0,,,0,,,442.8,0.0
T015711,0,0,,,0,,,171.99,0.0
T015712,0,0,,,0,,,929.93,0.0
T015713,0,0,,,0,,,108.17,0.0
T015714,0,0,,,0,,,348.06,0.0
T015715,0,0,,,0,,,434.88,0.0
T015716,0,0,,,0,,,130.06,0.0
T015717,0,0,,,0,,,258.35,0.0
T015718,0,0,,,0,,,227.92,0.0
T015719,0,0,,,0,,,287.3,0.0
T015720,0,0,,,0,,,324.78,0.0
T015721,0,0,,,0,,,298.94,0.0
T015722,0,0,,,0,,,207.39,0.0
T015723,0,0,,,0,,,447.38,0.0
T015724,0,0,,,0,,,301.78,0.0
T015725,0,0,,,0,,,71.87,0.0
T015726,0,0,,,0,,,162.27,0.0
T015727,0,0,,,0,,,177.78,0.0
T015728,0,0,,,0,,,153.07,0.0
T015729,0,0,,,0,,,194.8,0.0
T015730,0,0,,,0,,,152.47,0.0
T015731,0,0,,,0,,,129.61,0.0
T015732,0,0,,,0,,,665.28,0.0
T015733,0,0,,,0,,,259.45,0.0
T015734,0,0,,,0,,,877.16,0.0
T015735,0,0,,,0,,,556.61,0.0
T015736,0,0,,,0,,,467.05,0.0
T015737,0,0,,,0,,,164.85,0.0
T015738,0,0,,,0,,,219.74,0.0
T015739,0,0,,,0,,,332.05,0.0
T015740,0,0,,,0,,,155.64,0.0
T015741,0,0,,,0,,,324.74,0.0
T015742,0,0,,,0,,,367.31,0.0
T015743,0,0,,,0,,,476.2,0.0
T015744,0,0,,,0,,,215.96,0.0
T015745,0,0,,,0,,,161.51,0.0
T015746,0,0,,,0,,,311.7,0.0
T015747,0,0,,,0,,,551.74,0.0
T015748,0,0,,,0,,,79.63,0.0
T015749,0,0,,,0,,,207.05,0.0
T015750,1,0,,,0,,,0.0,8385.42
T015751,0,0,,,0,,,444.78,0.0
T015752,0,0,,,0,,,180.22,0.0
T015753,0,0,,,0,,,100.66,0.0
T015754,0,0,,,0,,,198.41,0.0
T015755,0,0,,,0,,,194.1,0.0
T015756,0,0,,,0,,,152.52,0.0
T015757,0,0,,,0,,,199.32,0.0
T015758,0,0,,,0,,,811.61,0.0
T015759,0,0,,,0,,,557.62,0.0
T015760,0,0,,,0,,,288.02,0.0
T015761,0,0,,,0,,,218.61,0.0
T015762,0,0,,,0,,,168.42,0.0
T015763,0,0,,,0,,,237.15,0.0
T015764,0,0,,,0,,,177.34,0.0
T015765,0,0,,,0,,,288.19,0.0
T015766,0,0,,,0,,,604.76,0.0
T015767,0,0,,,0,,,158.15,0.0
T015768,0,0,,,0,,,652.69,0.0
T015769,0,0,,,0,,,253.17,0.0
T015770,0,0,,,0,,,219.77,0.0
T015771,0,0,,,0,,,153.77,0.0
T015772,0,0,,,0,,,446.13,0.0
T015773,0,0,,,0,,,223.75,0.0
T015774,0,0,,,0,,,208.14,0.0
T015775,0,0,,,0,,,164.87,0.0
T015776,0,0,,,0,,,217.51,0.0
T015777,0,0,,,0,,,252.88,0.0
T015778,0,0,,,0,,,318.53,0.0
T015779,0,0,,,0,,,148.75,0.0
T015780,0,0,,,0,,,217.83,0.0
T015781,0,0,,,0,,,220.93,0.0
T015782,0,0,,,0,,,181.56,0.0
T015783,0,0,,,0,,,845.14,0.0
T015784,0,0,,,0,,,147.47,0.0
T015785,0,0,,,0,,,262.07,0.0
T015786,0,0,,,0,,,292.18,0.0
T015787,0,0,,TRN_B2,0,,,203.98,0.0
T015788,0,0,,,0,,,332.45,0.0
T015789,0,0,,TRN_B2,0,,,205.91,0.0
T015790,0,0,,,0,,,192.62,0.0
T015791,0,0,,,0,,,275.43,0.0
T015792,0,0,,TRN_B2,0,,,184.05,0.0
T015793,0,0,,TRN_B2,0,,,151.47,0.0
T015794,0,0,,TRN_B2,0,,,283.96,0.0
T015795,0,0,,,0,,,160.49,0.0
T015796,0,0,,TRN_B2,0,,,160.17,0.0
T015797,0,0,,TRN_B2,0,,,152.33,0.0
T015798,0,0,,TRN_B2,0,,,235.97,0.0
T015799,0,0,,,0,,,152.61,0.0
T015800,0,0,,TRN_B2,0,,,276.0,0.0
T015801,0,0,,TRN_B2,0,,,235.87,0.0
T015802,0,0,,TRN_B2,0,,,217.76,0.0
T015803,0,0,,,0,,,178.12,0.0
T015804,0,0,,TRN_B2,0,,,184.5,0.0
T015805,0,0,,,0,,,281.98,0.0
T015806,0,0,,,0,,,160.83,0.0
T015807,0,0,,TRN_B2,0,,,178.16,0.0
T015808,0,0,,TRN_B2,0,,,2500.0,0.0
T015809,0,0,,TRN_B2,0,,,1006.08,0.0
T015810,0,0,,,0,,,212.1,0.0
T015811,0,0,,TRN_B2,0,,,184.78,0.0
T015812,0,0,,,0,,,261.08,0.0
T015813,0,0,,TRN_B2,0,,,475.17,0.0
T015814,0,0,,TRN_B2,0,,,206.36,0.0
T015815,0,0,,,0,,,216.02,0.0
T015816,0,0,,,0,,,321.38,0.0
T015817,0,0,,,0,,,269.87,0.0
T015818,0,0,,TRN_B2,0,,,142.49,0.0
T015819,0,0,,TRN_B2,0,,,178.68,0.0
T015820,0,0,,TRN_B2,0,,,276.82,0.0
T015821,0,0,,,0,,,178.49,0.0
T015822,0,0,,TRN_B2,0,,,262.44,0.0
T015823,0,0,,,0,,,226.94,0.0
T015824,0,0,,TRN_B2,0,,,206.2,0.0
T015825,0,0,,,0,,,286.62,0.0
T015826,0,0,,TRN_B2,0,,,337.57,0.0
T015827,0,0,,,0,,,178.93,0.0
T015828,0,0,,TRN_B2,0,,,156.01,0.0
T015829,0,0,,TRN_B2,0,,,191.18,0.0
T015830,0,0,,TRN_B2,0,,,161.59,0.0
T015831,0,0,,TRN_B2,0,,,115.93,0.0
T015832,0,0,,,0,,,244.52,0.0
T015833,0,0,,,0,,,198.19,0.0
T015834,0,0,,,0,,,155.44,0.0
T015835,0,0,,TRN_B2,0,,,249.08,0.0
T015836,0,0,,TRN_B2,0,,,151.92,0.0
T015837,0,0,,,0,,,168.0,0.0
T015838,1,0,,,0,,,0.0,265.84
T015839,0,0,,TRN_B2,0,,,91.17,0.0
T015840,1,0,,TRN_B2,0,,,0.0,17001.42
T015841,1,0,,,0,,,0.0,1917.85
T015842,0,0,,TRN_B2,0,,,181.25,0.0
T015843,0,0,,,0,,,236.1,0.0
T015844,0,0,,,0,,,1032.03,0.0
T015845,0,0,,,0,,,156.43,0.0
T015846,0,0,,,0,,,273.98,0.0
T015847,0,0,,TRN_B2,0,,,269.95,0.0
T015848,0,0,,TRN_B2,0,,,607.93,0.0
T015849,0,0,,,0,,,340.67,0.0
T015850,0,0,,,0,,,273.64,0.0
T015851,0,0,,TRN_B2,0,,,225.49,0.0
T015852,0,0,,,0,,,155.57,0.0
T015853,0,0,,,0,,,194.0,0.0
T015854,0,0,,TRN_B2,0,,,254.19,0.0
T015855,0,0,,,0,,,209.3,0.0
T015856,0,0,,TRN_B2,0,,,221.13,0.0
T015857,0,0,,,0,,,163.23,0.0
T015858,0,0,,,0,,,212.12,0.0
T015859,0,0,,TRN_B2,0,,,632.95,0.0
T015860,0,0,,TRN_B2,0,,,285.43,0.0
T015861,0,0,,,0,,,184.45,0.0
T015862,0,0,,TRN_B2,0,,,1144.0,0.0
T015863,0,0,,TRN_B2,0,,,159.7,0.0
T015864,0,0,,TRN_B2,0,,,679.57,0.0
T015865,0,0,,TRN_B2,0,,,307.58,0.0
T015866,0,0,,TRN_B2,0,,,208.96,0.0
T015867,0,0,,TRN_B2,0,,,282.18,0.0
T015868,0,0,,,0,,,406.53,0.0
T015869,0,0,,,0,,,245.97,0.0
T015870,0,0,,,0,,,305.6,0.0
T015871,0,0,,,0,,,582.39,0.0
T015872,0,0,,,0,,,272.69,0.0
T015873,0,0,,TRN_B2,0,,,199.31,0.0
T015874,0,0,,TRN_B2,0,,,215.39,0.0
T015875,0,0,,TRN_B2,0,,,184.51,0.0
T015876,0,0,,TRN_B2,0,,,143.86,0.0
T015877,0,0,,TRN_B2,0,,,265.33,0.0
T015878,0,0,,TRN_B2,0,,,153.13,0.0
T015879,0,0,,,0,,,295.5,0.0
T015880,0,0,,TRN_B2,0,,,648.95,0.0
T015881,0,0,,TRN_B2,0,,,170.86,0.0
T015882,0,0,,,0,,,239.49,0.0
T015883,0,0,,,0,,,183.55,0.0
T015884,0,0,,TRN_B2,0,,,168.4,0.0
T015885,0,0,,TRN_B2,0,,,149.51,0.0
T015886,0,0,,,0,,,225.25,0.0
T015887,0,0,,,0,,,291.18,0.0
T015888,0,0,,TRN_B2,0,,,628.42,0.0
T015889,0,0,,TRN_B2,0,,,167.94,0.0
T015890,0,0,,,0,,,160.61,0.0
T015891,0,0,,TRN_B2,0,,,330.98,0.0
T015892,0,0,,TRN_B2,0,,,186.56,0.0
T015893,0,0,,,0,,,379.71,0.0
T015894,0,0,,TRN_B2,0,,,636.21,0.0
T015895,0,0,,TRN_B2,0,,,182.2,0.0
T015896,0,0,,,0,,,337.41,0.0
T015897,0,0,,TRN_B2,0,,,328.93,0.0
T015898,0,0,,TRN_B2,0,,,140.92,0.0
T015899,0,0,,,0,,,157.71,0.0
T015900,0,0,,TRN_B2,0,,,322.82,0.0
T015901,0,0,,,0,,,606.42,0.0
T015902,0,0,,TRN_B2,0,,,383.06,0.0
T015903,0,0,,,0,,,289.2,0.0
T015904,0,0,,TRN_B2,0,,,165.43,0.0
T015905,0,0,,TRN_B2,0,,,267.22,0.0
T015906,0,0,,TRN_B2,0,,,113.77,0.0
T015907,0,0,,TRN_B2,0,,,170.31,0.0
T015908,0,0,,TRN_B2,0,,,704.92,0.0
T015909,0,0,,,0,,,216.37,0.0
T015910,0,0,,TRN_B2,0,,,163.6,0.0
T015911,0,0,,,0,,,272.72,0.0
T015912,0,0,,,0,,,181.16,0.0
T015913,0,0,,TRN_B2,0,,,235.25,0.0
T015914,0,0,,,0,,,84.97,0.0
T015915,0,0,,TRN_B2,0,,,233.59,0.0
T015916,0,0,,,0,,,188.37,0.0
T015917,0,0,,TRN_B2,0,,,188.32,0.0
T015918,0,0,,TRN_B2,0,,,159.43,0.0
T015919,0,0,,TRN_B2,0,,,188.44,0.0
T015920,0,0,,,0,,,177.86,0.0
T015921,0,0,,TRN_B2,0,,,707.46,0.0
T015922,0,0,,TRN_B2,0,,,254.08,0.0
T015923,0,0,,TRN_B2,0,,,168.53,0.0
T015924,0,0,,TRN_B2,0,,,164.39,0.0
T015925,0,0,,TRN_B2,0,,,135.82,0.0
T015926,0,0,,,0,,,161.51,0.0
T015927,0,0,,,0,,,157.39,0.0
T015928,0,0,,,0,,,348.43,0.0
T015929,0,0,,TRN_B2,0,,,185.35,0.0
T015930,0,0,,,0,,,215.83,0.0
T015931,0,0,,TRN_B2,0,,,259.87,0.0
T015932,0,0,,,0,,,163.0,0.0
T015933,0,0,,TRN_B2,0,,,527.06,0.0
T015934,0,0,,,0,,,112.1,0.0
T015935,0,0,,,0,,,251.78,0.0
T015936,0,0,,TRN_B2,0,,,251.61,0.0
T015937,0,0,,,0,,,228.91,0.0
T015938,0,0,,TRN_B2,0,,,582.34,0.0
T015939,0,0,,TRN_B2,0,,,187.04,0.0
T015940,0,0,,TRN_B2,0,,,465.16,0.0
T015941,0,0,,,0,,,217.44,0.0
T015942,0,0,,TRN_B2,0,,,550.82,0.0
T015943,1,0,,TRN_B2,0,,,0.0,463.89
T015944,0,0,,TRN_B2,0,,,309.4,0.0
T015945,0,0,,TRN_B2,0,,,685.38,0.0
T015946,0,0,,TRN_B2,0,,,214.92,0.0
T015947,0,0,,TRN_B2,0,,,303.22,0.0
T015948,0,0,,TRN_B2,0,,,200.97,0.0
T015949,0,0,,TRN_B2,0,,,200.55,0.0
T015950,0,0,,,0,,,683.79,0.0
T015951,0,0,,TRN_B2,0,,,155.02,0.0
T015952,0,0,,TRN_B2,0,,,203.05,0.0
T015953,0,0,,TRN_B2,0,,,324.94,0.0
T015954,0,0,,TRN_B2,0,,,224.57,0.0
T015955,0,0,,TRN_B2,0,,,183.98,0.0
T015956,0,0,,TRN_B2,0,,,171.6,0.0
T015957,0,0,,TRN_B2,0,,,177.17,0.0
T015958,0,0,,,0,,,220.58,0.0
T015959,0,0,,TRN_B2,0,,,159.93,0.0
T015960,0,0,,TRN_B2,0,,,298.1,0.0
T015961,0,0,,TRN_B2,0,,,266.05,0.0
T015962,0,0,,,0,,,248.13,0.0
T015963,0,0,,TRN_B2,0,,,197.15,0.0
T015964,0,0,,TRN_B2,0,,,391.62,0.0
T015965,0,0,,,0,,,208.25,0.0
T015966,0,0,,TRN_B2,0,,,88.26,0.0
T015967,0,0,,TRN_B2,0,,,846.17,0.0
T015968,0,0,,TRN_B2,0,,,241.26,0.0
T015969,0,0,,TRN_B2,0,,,255.83,0.0
T015970,0,0,,TRN_B2,0,,,187.79,0.0
T015971,0,0,,TRN_B2,0,,,92.23,0.0
T015972,0,0,,,0,,,190.76,0.0
T015973,0,0,,,0,,,1420.98,0.0
T015974,0,0,,TRN_B2,0,,,176.69,0.0
T015975,0,0,,,0,,,414.55,0.0
T015976,0,0,,TRN_B2,0,,,247.02,0.0
T015977,0,0,,TRN_B2,0,,,164.86,0.0
T015978,0,0,,TRN_B2,0,,,154.33,0.0
T015979,0,0,,TRN_B2,0,,,107.26,0.0
T015980,0,0,,TRN_B2,0,,,409.26,0.0
T015981,0,0,,TRN_B2,0,,,320.97,0.0
T015982,0,0,,TRN_B2,0,,,156.7,0.0
T015983,0,0,,TRN_B2,0,,,237.06,0.0
T015984,0,0,,TRN_B2,0,,,178.7,0.0
T015985,0,0,,TRN_B2,0,,,233.49,0.0
T015986,0,0,,TRN_B2,0,,,1117.23,0.0
T015987,0,0,,TRN_B2,0,,,194.34,0.0
T015988,0,0,,TRN_B2,0,,,269.65,0.0
T015989,0,0,,TRN_B2,0,,,350.28,0.0
T015990,0,0,,TRN_B2,0,,,214.27,0.0
T015991,0,0,,TRN_B2,0,,,198.67,0.0
T015992,0,0,,TRN_B2,0,,,162.95,0.0
T015993,0,0,,TRN_B2,0,,,329.37,0.0
T015994,0,0,,TRN_B2,0,,,163.53,0.0
T015995,0,0,,TRN_B2,0,,,89.95,0.0
T015996,0,0,,TRN_B2,0,,,149.04,0.0
T015997,0,0,,,0,,,654.41,0.0
T015998,0,0,,,0,,,212.35,0.0
T015999,0,0,,TRN_B2,0,,,251.56,0.0
T016000,0,0,,,0,,,269.26,0.0
T016001,0,0,,TRN_B2,0,,,247.08,0.0
T016002,0,0,,,0,,,160.77,0.0
T016003,0,0,,TRN_B2,0,,,163.64,0.0
T016004,0,0,,,0,,,121.7,0.0
T016005,0,0,,TRN_B2,0,,,248.12,0.0
T016006,0,0,,TRN_B2,0,,,153.84,0.0
T016007,0,0,,,0,,,974.0,0.0
T016008,0,0,,TRN_B2,0,,,319.05,0.0
T016009,0,0,,TRN_B2,0,,,262.9,0.0
T016010,0,0,,TRN_B2,0,,,160.71,0.0
T016011,0,0,,TRN_B2,0,,,189.81,0.0
T016012,0,0,,,0,,,162.18,0.0
T016013,0,0,,TRN_B2,0,,,236.02,0.0
T016014,0,0,,TRN_B2,0,,,259.93,0.0
T016015,0,0,,TRN_B2,0,,,173.56,0.0
T016016,0,0,,TRN_B2,0,,,171.76,0.0
T016017,0,0,,,0,,,177.26,0.0
T016018,0,0,,TRN_B2,0,,,376.17,0.0
T016019,0,0,,,0,,,158.23,0.0
T016020,0,0,,,0,,,414.9,0.0
T016021,0,0,,,0,,,154.94,0.0
T016022,0,0,,TRN_B2,0,,,161.71,0.0
T016023,0,0,,TRN_B2,0,,,185.53,0.0
T016024,0,0,,,0,,,276.47,0.0
T016025,0,0,,TRN_B2,0,,,172.14,0.0
T016026,0,0,,,0,,,186.45,0.0
T016027,0,0,,TRN_B2,0,,,198.29,0.0
T016028,0,0,,,0,,,251.99,0.0
T016029,0,0,,TRN_B2,0,,,158.43,0.0
T016030,0,0,,TRN_B2,0,,,230.81,0.0
T016031,0,0,,,0,,,244.5,0.0
T016032,0,0,,TRN_B2,0,,,460.48,0.0
T016033,0,0,,TRN_B2,0,,,389.62,0.0
T016034,0,0,,TRN_B2,0,,,223.62,0.0
T016035,0,0,,,0,,,199.03,0.0
T016036,0,0,,TRN_B2,0,,,294.89,0.0
T016037,0,0,,TRN_B2,0,,,269.25,0.0
T016038,1,0,,TRN_B2,0,,,0.0,663.21
T016039,0,0,,,0,,,314.3,0.0
T016040,0,0,,TRN_B2,0,,,155.57,0.0
T016041,0,0,,TRN_B2,0,,,175.62,0.0
T016042,0,0,,,0,,,352.76,0.0
T016043,0,0,,,0,,,322.32,0.0
T016044,0,0,,TRN_B2,0,,,219.83,0.0
T016045,0,0,,TRN_B2,0,,,98.31,0.0
T016046,0,0,,TRN_B2,0,,,171.4,0.0
T016047,0,0,,TRN_B2,0,,,180.56,0.0
T016048,0,0,,TRN_B2,0,,,163.8,0.0
T016049,0,0,,TRN_B2,0,,,326.38,0.0
T016050,0,0,,,0,,,362.69,0.0
T016051,0,0,,,0,,,100.88,0.0
T016052,0,0,,TRN_B2,0,,,105.11,0.0
T016053,0,0,,TRN_B2,0,,,166.66,0.0
T016054,0,0,,TRN_B2,0,,,573.09,0.0
T016055,0,0,,,0,,,155.1,0.0
T016056,0,0,,TRN_B2,0,,,255.18,0.0
T016057,0,0,,TRN_B2,0,,,294.52,0.0
T016058,0,0,,,0,,,167.98,0.0
T016059,0,0,,TRN_B2,0,,,301.96,0.0
T016060,0,0,,TRN_B2,0,,,723.99,0.0
T016061,0,0,,TRN_B2,0,,,350.89,0.0
T016062,0,0,,TRN_B2,0,,,185.87,0.0
T016063,0,0,,,0,,,164.38,0.0
T016064,0,0,,,0,,,230.9,0.0
T016065,0,0,,,0,,,320.27,0.0
T016066,0,0,,,0,,,163.17,0.0
T016067,0,0,,,0,,,165.18,0.0
T016068,0,0,,,0,,,208.43,0.0
T016069,0,0,,,0,,,226.77,0.0
T016070,0,0,,,0,,,346.27,0.0
T016071,0,0,,,0,,,212.17,0.0
T016072,0,0,,,0,,,263.54,0.0
T016073,0,0,,,0,,,215.52,0.0
T016074,0,0,,,0,,,257.34,0.0
T016075,0,0,,,0,,,210.86,0.0
T016076,0,0,,,0,,,545.73,0.0
T016077,0,0,,,0,,,182.59,0.0
T016078,0,0,,,0,,,308.34,0.0
T016079,0,0,,,0,,,269.56,0.0
T016080,0,0,,,0,,,241.13,0.0
T016081,0,0,,,0,,,212.08,0.0
T016082,0,0,,,0,,,190.08,0.0
T016083,0,0,,,0,,,127.6,0.0
T016084,0,0,,,0,,,198.12,0.0
T016085,0,0,,,0,,,1647.46,0.0
T016086,0,0,,,0,,,330.92,0.0
T016087,0,0,,,0,,,225.68,0.0
T016088,0,0,,,0,,,471.93,0.0
T016089,0,0,,,0,,,254.55,0.0
T016090,0,0,,,0,,,135.35,0.0
T016091,0,0,,,0,,,185.8,0.0
T016092,0,0,,,0,,,158.53,0.0
T016093,0,0,,,0,,,113.89,0.0
T016094,0,0,,,0,,,270.72,0.0
T016095,0,0,,,0,,,159.58,0.0
T016096,0,0,,,0,,,197.99,0.0
T016097,0,0,,,0,,,188.1,0.0
T016098,0,0,,,0,,,339.47,0.0
T016099,0,0,,,0,,,227.48,0.0
T016100,0,0,,,0,,,303.34,0.0
T016101,0,0,,,0,,,171.12,0.0
T016102,0,0,,,0,,,170.52,0.0
T016103,0,0,,,0,,,202.75,0.0
T016104,0,0,,,0,,,156.45,0.0
T016105,0,0,,,0,,,187.58,0.0
T016106,0,0,,,0,,,158.02,0.0
T016107,0,0,,,0,,,255.14,0.0
T016108,0,0,,,0,,,185.6,0.0
