transaction_id,timestamp,customer_id,merchant_id,device_id,ip_cluster_id,amount_inr,merchant_category,payment_method,channel,customer_age_days,customer_txn_count_30d,customer_avg_amount_30d,time_since_last_txn_min,txn_velocity_10m,txn_velocity_1h,amount_zscore_customer,is_new_device,device_trust_score,ip_risk_score,geo_distance_km,billing_shipping_mismatch,failed_attempts_24h,account_changes_24h,is_proxy_ip,prior_disputes_90d,merchant_fraud_rate_7d,known_promo_event,hour,day_of_week,is_weekend
T015287,2026-05-16 18:36:52,C02321,M0241,D02321,IP05_157,2556.49,grocery,upi,android,416,142,1868.82,13615.92,0,0,0.491,0,0.6419,0.3496,31.23,0,0,0,0,0,0.0121,0,18,5,1
T015288,2026-05-16 18:37:42,C03353,M0376,D03353,IP04_096,344.87,grocery,card,android,578,116,544.06,6338.6,0,0,-0.488,0,0.6898,0.2466,16.14,1,0,0,0,0,0.00885,0,18,5,1
T015289,2026-05-16 18:39:56,C04490,M0083,D04490,IP01_005,1323.63,services,upi,ios,1138,78,874.38,10064.92,0,0,0.685,0,0.8546,0.1057,24.23,0,2,0,0,0,0.01334,0,18,5,1
T015290,2026-05-16 18:43:03,C02587,M0064,D02587,IP01_021,7919.51,fashion,netbanking,web,244,142,2710.45,2783.3,0,0,2.562,0,0.5589,0.1126,14.18,0,0,1,0,0,0.01874,0,18,5,1
T015291,2026-05-16 18:44:34,C06154,M0251,D06154,IP03_156,1206.71,gaming,card,web,222,109,3153.97,46231.67,0,0,-0.823,0,0.7633,0.1709,14.83,0,1,0,0,0,0.02163,0,18,5,1
T015292,2026-05-16 18:45:22,C05318,M0090,D05318,IP01_069,2254.26,food,upi,android,442,144,2294.41,5572.07,0,0,-0.023,0,0.999,0.0624,20.46,1,0,0,0,0,0.01009,0,18,5,1
T015293,2026-05-16 18:45:34,C06418,M0224,D06418,IP01_131,3244.3,grocery,card,web,464,142,3048.31,24943.0,0,0,0.086,0,0.9969,0.1351,20.13,0,0,0,0,0,0.0068,0,18,5,1
T015294,2026-05-16 18:45:58,C01856,M0020,D01856,IP02_148,1946.81,services,upi,android,635,106,1744.14,7090.22,0,0,0.155,0,0.553,0.1676,2.92,0,1,0,0,0,0.01084,0,18,5,1
T015295,2026-05-16 18:55:12,C04618,M0262,D04618,IP00_057,3117.23,health,netbanking,ios,206,144,2434.32,37538.45,0,0,0.374,0,0.9884,0.0266,131.14,0,0,0,0,0,0.01187,0,18,5,1
T015296,2026-05-16 18:55:27,C03311,M0446,D03311,IP05_018,3115.85,travel,netbanking,android,859,142,886.55,4867.15,0,0,3.353,0,0.9784,0.1129,0.61,0,1,0,0,0,0.01294,0,18,5,1
T015297,2026-05-16 18:56:04,C05255,M0234,D05255,IP03_115,1250.99,electronics,upi,ios,119,140,1760.92,4783.43,0,0,-0.386,0,0.6091,0.1306,136.36,0,0,0,0,1,0.00809,0,18,5,1
T015298,2026-05-16 18:56:28,C05430,M0092,D05430,IP05_086,820.64,utilities,wallet,android,470,105,1628.35,5784.82,0,0,-0.661,0,0.8363,0.3751,8.31,0,0,0,0,0,0.01036,0,18,5,1
T015299,2026-05-16 18:57:22,C02051,M0182,D02051,IP04_002,2006.98,education,card,android,93,143,987.11,11835.92,0,0,1.378,0,0.7455,0.0891,11.27,0,0,0,0,0,0.00484,0,18,5,1
T015300,2026-05-16 18:59:33,C03944,M0303,D03944,IP04_013,3153.52,fashion,card,web,329,141,2052.94,5748.32,0,0,0.715,0,0.8327,0.1175,13.31,0,0,0,0,0,0.01184,0,18,5,1
T015301,2026-05-16 19:05:06,C05023,M0270,D05023,IP04_149,686.63,services,upi,web,278,143,365.32,6983.75,0,0,1.173,0,0.8673,0.3081,30.31,0,0,0,0,0,0.0109,0,19,5,1
T015302,2026-05-16 19:06:29,C04394,M0148,D04394,IP02_021,7741.56,gaming,upi,android,534,79,8927.28,1689.23,0,0,-0.177,0,0.8915,0.1106,23.48,0,1,0,0,0,0.02683,0,19,5,1
T015303,2026-05-16 19:06:48,C04133,M0426,D04133,IP04_042,590.7,food,upi,web,1144,126,1291.78,10080.0,0,0,-0.724,0,0.8234,0.074,17.1,0,0,0,0,0,0.00642,0,19,5,1
T015304,2026-05-16 19:06:50,C01072,M0103,D01072,IP00_119,1304.79,travel,upi,android,504,135,489.91,19606.5,0,0,2.218,0,0.9102,0.0658,8.3,0,0,0,0,0,0.01544,0,19,5,1
T015305,2026-05-16 19:12:23,C00203,M0267,D00203,IP05_179,494.82,grocery,upi,android,310,142,778.3,29536.92,0,0,-0.486,0,0.7398,0.116,43.1,0,0,0,0,0,0.00549,0,19,5,1
T015306,2026-05-16 19:13:43,C02525,M0295,D02525,IP02_192,648.42,gaming,card,android,411,141,530.04,11538.62,0,0,0.298,0,0.9603,0.1226,9.57,0,0,0,0,0,0.02123,0,19,5,1
T015307,2026-05-16 19:19:00,C00766,M0358,D00766,IP04_174,63.36,food,card,ios,237,97,720.86,1225.05,0,0,-1.216,0,0.7953,0.0427,1.89,0,1,0,0,0,0.01588,0,19,5,1
T015308,2026-05-16 19:19:39,C05692,M0160,D05692,IP05_177,1375.83,fashion,card,ios,661,140,1322.57,28760.42,0,0,0.054,0,0.8044,0.3507,9.17,0,1,0,0,1,0.01763,0,19,5,1
T015309,2026-05-16 19:21:12,C03134,M0008,D03134,IP02_015,1342.04,services,netbanking,android,1216,70,587.71,10080.0,0,0,1.711,0,0.9184,0.0064,28.67,0,0,0,0,0,0.00938,0,19,5,1
T015310,2026-05-16 19:23:06,C02146,M0074,D02146,IP05_063,10945.88,food,upi,android,350,136,9002.42,31112.28,0,0,0.288,0,0.7449,0.1452,36.02,0,1,1,0,0,0.00841,0,19,5,1
T015311,2026-05-16 19:26:31,C04890,M0492,D04890,IP00_055,341.48,fashion,wallet,web,603,133,999.81,28656.38,0,0,-0.878,0,0.6678,0.1599,19.58,0,0,0,0,0,0.01092,0,19,5,1
T015312,2026-05-16 19:27:24,C00068,M0166,D00068,IP05_060,3665.04,services,upi,web,894,144,2782.31,17395.43,0,0,0.423,0,0.8546,0.1918,6.25,0,1,0,0,0,0.00886,0,19,5,1
T015313,2026-05-16 19:27:31,C00179,M0146,D00179,IP02_057,1570.85,utilities,upi,ios,369,142,659.58,17423.97,0,0,1.842,0,0.9205,0.1284,50.57,0,0,0,0,1,0.00929,0,19,5,1
T015314,2026-05-16 19:28:11,C00024,M0057,D00024,IP03_022,876.6,health,wallet,ios,824,141,1685.77,5874.6,0,0,-0.64,0,0.8135,0.0448,6.33,0,1,0,0,0,0.00944,0,19,5,1
T015315,2026-05-16 19:28:15,C02364,M0307,D02364,IP04_069,5991.19,fashion,netbanking,android,93,142,3599.89,7004.9,0,0,0.886,0,0.5964,0.2683,34.3,0,0,0,0,0,0.00691,0,19,5,1
T015316,2026-05-16 19:34:12,C06315,M0495,D06315,IP02_196,1753.96,fashion,upi,android,254,88,3098.85,29117.33,0,0,-0.579,0,0.7187,0.2485,41.45,0,0,0,0,0,0.01154,0,19,5,1
T015317,2026-05-16 19:35:39,C04879,M0024,D04879,IP00_134,790.38,travel,wallet,web,736,141,892.48,8704.88,0,0,-0.153,0,0.8188,0.1873,43.88,0,0,0,0,0,0.01794,0,19,5,1
T015318,2026-05-16 19:35:47,C00193,M0312,D00193,IP00_074,1948.6,food,upi,ios,137,140,2839.77,21878.58,0,0,-0.418,0,0.576,0.0975,65.82,0,0,0,0,0,0.00365,0,19,5,1
T015319,2026-05-16 19:35:59,C03415,M0364,D03415,IP00_141,20105.51,fashion,upi,android,234,145,6540.93,5972.47,0,0,2.765,0,0.9138,0.0799,25.66,0,0,0,0,1,0.01933,0,19,5,1
T015320,2026-05-16 19:36:03,C00637,M0458,D00637,IP00_057,345.89,food,upi,web,385,141,1978.33,10080.0,0,0,-1.1,0,0.7337,0.1013,59.74,0,0,0,0,0,0.00188,0,19,5,1
T015321,2026-05-16 19:38:34,C01444,M0367,D01444,IP00_154,21324.6,health,upi,android,116,143,10925.39,5676.47,0,0,1.269,0,0.7561,0.1917,5.26,0,1,0,0,1,0.01209,0,19,5,1
T015322,2026-05-16 19:42:38,C03136,M0119,D03136,IP03_153,633.95,food,card,android,662,66,2096.78,681.67,0,0,-0.93,0,0.8142,0.3218,23.26,0,0,0,0,0,0.01519,0,19,5,1
T015323,2026-05-16 19:42:52,C00842,M0013,D00842,IP03_091,792.53,gaming,upi,ios,262,109,1023.31,10080.0,0,0,-0.301,0,0.999,0.187,11.2,1,0,0,0,0,0.02067,0,19,5,1
T015324,2026-05-16 19:44:45,C01709,M0473,D01709,IP01_121,2072.89,fashion,card,android,239,142,1798.79,28671.15,0,0,0.203,0,0.8214,0.0955,28.16,0,0,0,0,0,0.0081,0,19,5,1
T015325,2026-05-16 19:49:11,C02010,M0056,N651020,IP01_086,240.39,grocery,upi,web,248,140,583.72,325.63,0,0,-0.784,1,0.5921,0.1741,8.72,0,0,0,0,1,0.01437,0,19,5,1
T015326,2026-05-16 19:51:30,C02408,M0198,D02408,IP05_034,16317.22,travel,upi,android,280,142,9090.39,1246.05,0,0,1.06,0,0.8871,0.0761,22.3,0,0,0,0,0,0.0148,0,19,5,1
T015327,2026-05-16 19:52:50,C05963,M0225,D05963,IP02_018,1334.2,food,upi,android,225,141,1786.15,10085.98,0,0,-0.337,0,0.9097,0.17,7.32,0,0,0,0,0,0.00629,0,19,5,1
T015328,2026-05-16 19:52:53,C02026,M0160,D02026,IP04_037,4133.18,fashion,wallet,web,388,127,4164.27,20423.08,0,0,-0.01,0,0.7503,0.1553,45.53,0,0,0,0,0,0.0125,0,19,5,1
T015329,2026-05-16 19:57:13,C03749,M0110,D03749,IP00_188,578.14,grocery,upi,ios,592,51,1625.56,10080.0,0,0,-0.859,0,0.8665,0.1716,39.18,0,0,0,0,1,0.00894,0,19,5,1
T015330,2026-05-16 19:59:25,C00147,M0115,D00147,IP05_211,1943.51,fashion,netbanking,android,291,143,3239.71,46423.18,0,0,-0.533,0,0.9574,0.3158,30.98,0,0,0,0,0,0.01603,0,19,5,1
T015331,2026-05-16 20:01:36,C06353,M0202,D06353,IP02_206,301.46,fashion,upi,android,975,141,405.0,25009.88,0,0,-0.341,0,0.9199,0.1152,23.59,0,0,0,0,0,0.01307,0,20,5,1
T015332,2026-05-16 20:05:42,C04115,M0332,D04115,IP04_030,3125.41,electronics,wallet,ios,302,100,859.19,10080.0,0,0,3.517,0,0.8555,0.0,4.55,0,0,0,0,1,0.0223,0,20,5,1
T015333,2026-05-16 20:06:06,C04585,M0480,D04585,IP02_173,803.29,fashion,upi,android,915,141,1062.31,7661.52,0,0,-0.325,0,0.7147,0.0831,33.23,0,0,0,0,0,0.01341,0,20,5,1
T015334,2026-05-16 20:07:48,C02027,M0037,D02027,IP05_065,889.74,food,wallet,android,707,141,3147.03,1886.6,0,0,-0.956,0,0.999,0.0274,28.53,0,0,0,0,0,0.01025,0,20,5,1
T015335,2026-05-16 20:09:02,C03201,M0348,D03201,IP05_205,797.89,grocery,card,web,516,106,1585.29,41895.35,0,0,-0.662,0,0.6098,0.3865,15.29,0,0,0,0,0,0.00904,0,20,5,1
T015336,2026-05-16 20:09:15,C06364,M0443,D06364,IP02_003,4053.39,travel,upi,ios,910,142,2016.16,20014.25,0,0,1.347,0,0.5384,0.1157,1.89,0,0,0,0,0,0.00878,0,20,5,1
T015337,2026-05-16 20:09:51,C04902,M0151,N212331,IP03_178,5488.47,travel,upi,android,532,142,3247.79,15085.33,0,0,0.92,1,0.4205,0.2989,6.41,1,0,0,0,0,0.0151,0,20,5,1
T015338,2026-05-16 20:11:59,C03039,M0069,D03039,IP03_086,1975.66,gaming,upi,android,382,143,3514.72,10080.0,0,0,-0.584,0,0.9562,0.0561,15.81,0,0,0,0,0,0.02023,0,20,5,1
T015339,2026-05-16 20:12:45,C04922,M0404,D04922,IP03_187,616.56,grocery,upi,ios,311,141,2015.08,12189.37,0,0,-0.925,0,0.4303,0.1868,98.11,0,0,0,0,0,0.00501,0,20,5,1
T015340,2026-05-16 20:13:15,C05557,M0042,D05557,IP05_119,569.76,fashion,upi,android,616,143,1042.87,8559.73,0,0,-0.605,0,0.5999,0.1886,60.62,0,1,0,0,0,0.01788,0,20,5,1
T015341,2026-05-16 20:15:21,C01968,M0074,D01968,IP03_158,5620.84,food,upi,android,282,135,4524.24,48126.02,0,0,0.323,0,0.8502,0.315,69.27,0,1,0,0,0,0.01194,0,20,5,1
T015342,2026-05-16 20:17:02,C02920,M0388,D02920,IP02_212,873.2,fashion,card,ios,1792,92,2661.26,6434.18,0,0,-0.896,0,0.5215,0.1176,34.71,0,0,0,0,0,0.01417,0,20,5,1
T015343,2026-05-16 20:17:57,C05323,M0177,D05323,IP01_009,1057.1,utilities,upi,android,867,145,1291.86,45674.28,0,0,-0.242,0,0.6521,0.3071,95.21,0,0,0,0,0,0.0122,0,20,5,1
T015344,2026-05-16 20:30:57,C06326,M0070,D06326,IP01_061,978.76,fashion,wallet,web,425,141,1319.99,13753.83,0,0,-0.345,0,0.7564,0.2137,242.13,0,0,0,0,0,0.01269,0,20,5,1
T015345,2026-05-16 20:31:44,C00423,M0421,D00423,IP00_114,1397.86,fashion,card,android,467,142,1618.28,53832.6,0,0,-0.182,0,0.8676,0.2123,81.02,0,0,0,0,0,0.01589,0,20,5,1
T015346,2026-05-16 20:42:54,C05861,M0000,D05861,IP02_053,1194.35,food,netbanking,android,489,142,3565.31,17398.55,0,0,-0.887,0,0.8467,0.2675,80.54,0,0,0,0,0,0.00928,0,20,5,1
T015347,2026-05-16 20:43:13,C04464,M0271,D04464,IP02_179,1070.13,grocery,upi,android,304,141,1712.7,10080.0,0,0,-0.5,0,0.9879,0.162,30.1,0,0,0,0,0,0.01397,0,20,5,1
T015348,2026-05-16 20:43:24,C04235,M0257,D04235,IP05_068,356.46,grocery,upi,android,159,140,548.22,29976.23,0,0,-0.466,0,0.9035,0.2227,16.16,0,0,0,0,1,0.0124,0,20,5,1
T015349,2026-05-16 20:44:26,C01127,M0468,D01127,IP01_007,848.57,grocery,upi,android,290,141,683.38,8836.0,0,0,0.322,0,0.6468,0.1388,19.5,0,0,0,0,0,0.00651,0,20,5,1
T015350,2026-05-16 20:44:36,C03694,M0258,D03694,IP02_133,586.33,gaming,netbanking,android,585,142,1093.76,757.97,0,0,-0.619,0,0.8527,0.3014,27.76,0,0,0,0,0,0.02179,0,20,5,1
T015351,2026-05-16 20:48:31,C00677,M0312,D00677,IP05_117,203.67,food,upi,android,514,143,818.65,7116.17,0,0,-1.002,0,0.7203,0.1646,19.65,0,0,0,0,0,0.00518,0,20,5,1
T015352,2026-05-16 20:50:42,C05310,M0181,D05310,IP05_130,577.58,food,upi,android,308,142,1477.97,1363.08,0,0,-0.812,0,0.8229,0.1181,136.62,0,0,0,0,1,0.0129,0,20,5,1
T015353,2026-05-16 20:54:34,C01430,M0255,D01430,IP01_024,978.89,education,netbanking,web,415,70,2155.17,10080.0,0,0,-0.728,0,0.9017,0.1369,45.28,0,0,0,0,0,0.01233,0,20,5,1
T015354,2026-05-16 20:55:37,C04550,M0424,D04550,IP03_054,609.45,utilities,upi,web,42,141,3583.05,2313.33,0,0,-1.107,0,0.9154,0.0,2.37,0,0,0,0,0,0.012,0,20,5,1
T015355,2026-05-16 20:57:43,C05350,M0108,D05350,IP01_012,671.42,services,upi,web,1076,143,458.57,23705.72,0,0,0.619,0,0.5706,0.009,45.74,0,0,0,0,1,0.01408,0,20,5,1
T015356,2026-05-16 21:01:02,C03592,M0086,D03592,IP00_065,1817.92,gaming,upi,android,1127,81,1802.97,20204.35,0,0,0.011,0,0.8134,0.2433,11.5,0,0,0,0,0,0.02709,0,21,5,1
T015357,2026-05-16 21:01:55,C02943,M0382,D02943,IP05_211,274.39,food,card,web,724,44,672.79,270.0,0,0,-0.79,0,0.885,0.0024,41.8,0,0,0,0,0,0.00266,0,21,5,1
T015358,2026-05-16 21:07:52,C01720,M0456,D01720,IP03_171,1070.42,grocery,card,ios,123,145,1401.83,1451.53,0,0,-0.315,0,0.6107,0.1254,11.94,0,0,0,0,0,0.01153,0,21,5,1
T015359,2026-05-16 21:08:32,C05662,M0009,D05662,IP01_023,2953.54,food,card,android,188,35,4430.76,10080.0,0,0,-0.445,0,0.5643,0.1518,17.22,0,0,0,0,0,0.00713,0,21,5,1
T015360,2026-05-16 21:09:32,C01317,M0358,D01317,IP00_111,2619.78,food,upi,web,185,115,4593.3,4346.27,0,0,-0.573,0,0.8025,0.0466,27.65,0,0,0,0,0,0.01634,0,21,5,1
T015361,2026-05-16 21:10:50,C04042,M0340,D04042,IP05_191,2134.14,food,netbanking,web,984,144,2737.93,32739.85,0,0,-0.294,0,0.8053,0.1745,46.59,0,0,0,0,0,0.00865,0,21,5,1
T015362,2026-05-16 21:10:54,C01351,M0081,D01351,IP02_115,477.0,health,card,ios,769,71,1039.38,15003.68,0,0,-0.721,0,0.7995,0.8359,3.48,0,3,0,1,0,0.01077,0,21,5,1
T015363,2026-05-16 21:13:18,C05443,M0279,D05443,IP01_040,208.4,gaming,upi,ios,342,140,774.76,10080.0,0,0,-0.975,0,0.6009,0.1333,41.99,0,0,0,0,0,0.01956,0,21,5,1
T015364,2026-05-16 21:16:41,C02887,M0067,D02887,IP05_049,3457.87,services,upi,android,355,143,2839.71,2034.15,0,0,0.29,0,0.7614,0.3471,20.78,0,0,0,0,1,0.01137,0,21,5,1
T015365,2026-05-16 21:19:35,C04204,M0354,D04204,IP05_093,1828.17,utilities,upi,android,680,142,1787.38,1959.37,0,0,0.03,0,0.6667,0.0,10.8,0,0,0,0,0,0.01287,0,21,5,1
T015366,2026-05-16 21:20:07,C01806,M0250,D01806,IP05_015,1912.52,grocery,wallet,android,951,112,1473.25,10636.7,0,0,0.398,0,0.9265,0.0,7.53,0,0,0,0,0,0.01464,0,21,5,1
T015367,2026-05-16 21:22:07,C00299,M0088,D00299,IP02_201,13291.74,services,card,android,1409,112,6525.92,11490.77,0,0,1.382,0,0.932,0.176,4.8,0,0,0,0,0,0.01238,0,21,5,1
T015368,2026-05-16 21:25:04,C04435,M0329,D04435,IP02_016,2531.92,travel,card,android,344,141,1153.88,3433.53,0,0,1.592,0,0.7528,0.0292,62.5,0,0,1,0,0,0.01066,0,21,5,1
T015369,2026-05-16 21:33:13,C05508,M0042,D05508,IP05_049,1624.06,fashion,netbanking,web,336,143,2646.89,1079.7,0,0,-0.515,0,0.9305,0.0269,6.69,0,1,0,0,0,0.01666,0,21,5,1
T015370,2026-05-16 21:33:59,C05977,M0204,D05977,IP00_185,1492.06,electronics,upi,android,413,140,727.41,2895.82,0,0,1.402,0,0.7395,0.1217,13.58,0,1,0,0,0,0.01818,0,21,5,1
T015371,2026-05-16 21:34:12,C00048,M0403,D00048,IP04_036,570.9,food,netbanking,android,598,142,1777.38,5770.97,0,0,-0.905,0,0.8776,0.0585,37.64,0,0,0,0,0,0.00573,0,21,5,1
T015372,2026-05-16 21:36:17,C01624,M0496,D01624,IP05_060,3954.18,electronics,upi,web,1264,64,6827.89,57909.73,0,0,-0.561,0,0.9919,0.0539,27.31,0,0,0,0,0,0.01669,0,21,5,1
T015373,2026-05-16 21:37:15,C03083,M0298,N606690,IP01_078,241.68,food,upi,android,360,142,488.24,11263.72,0,0,-0.673,1,0.5038,0.1098,9.07,0,1,0,0,0,0.00585,0,21,5,1
T015374,2026-05-16 21:38:19,C04901,M0283,D04901,IP00_051,2970.34,utilities,card,android,839,142,5419.85,27296.1,0,0,-0.603,0,0.9256,0.1405,6.03,0,0,0,0,0,0.00524,0,21,5,1
T015375,2026-05-16 21:39:44,C03135,M0066,D03135,IP00_186,229.13,health,upi,android,794,143,2591.5,1431.05,0,0,-1.215,0,0.9131,0.0822,13.41,0,0,0,0,0,0.00317,0,21,5,1
T015376,2026-05-16 21:40:27,C03671,M0174,D03671,IP03_120,1713.66,food,upi,web,323,140,1768.4,1937.5,0,0,-0.041,0,0.869,0.2165,15.24,0,0,0,0,0,0.00972,0,21,5,1
T015377,2026-05-16 21:43:54,C04690,M0347,D04690,IP03_026,1464.58,food,upi,android,511,142,3467.66,13634.98,0,0,-0.77,0,0.999,0.0818,51.65,0,0,0,0,0,0.0113,0,21,5,1
T015378,2026-05-16 21:45:52,C02165,M0250,D02165,IP04_134,2076.64,grocery,card,android,186,142,4135.2,7097.25,0,0,-0.664,0,0.9132,0.1582,13.1,0,0,0,0,0,0.01672,0,21,5,1
T015379,2026-05-16 21:49:08,C05489,M0370,D05489,IP01_057,723.22,health,upi,android,499,141,584.49,4524.53,0,0,0.316,0,0.6667,0.0279,21.85,0,0,0,0,0,0.01516,0,21,5,1
T015380,2026-05-16 21:50:37,C06055,M0220,D06055,IP03_169,1297.0,health,upi,web,325,140,809.76,51396.15,0,0,0.802,0,0.913,0.197,13.89,0,0,0,0,0,0.01234,0,21,5,1
T015381,2026-05-16 21:51:02,C03978,M0248,D03978,IP01_136,2738.57,fashion,card,android,319,140,2097.4,13622.15,0,0,0.408,0,0.4054,0.395,17.53,0,0,0,0,0,0.01225,0,21,5,1
T015382,2026-05-16 21:52:14,C05605,M0437,D05605,IP00_055,1400.54,travel,upi,web,527,83,1236.71,59077.08,0,0,0.177,0,0.9876,0.1563,15.72,0,0,0,0,0,0.01909,0,21,5,1
T015383,2026-05-16 21:52:59,C04626,M0300,D04626,IP00_153,3527.85,education,card,android,945,145,1969.89,5079.93,0,0,1.055,0,0.8389,0.049,13.39,0,0,0,0,0,0.01218,0,21,5,1
T015384,2026-05-16 21:53:09,C04500,M0113,D04500,IP05_127,10966.11,electronics,upi,android,312,79,2837.6,10080.0,0,0,3.819,0,0.8076,0.1428,26.61,0,0,0,0,0,0.0179,0,21,5,1
T015385,2026-05-16 21:53:42,C06341,M0078,D06341,IP00_188,6659.29,fashion,card,ios,560,147,7721.87,16209.98,0,0,-0.183,0,0.839,0.2588,8.28,0,0,0,0,0,0.01163,0,21,5,1
T015386,2026-05-16 21:54:15,C05908,M0390,D05908,IP00_152,3814.96,grocery,card,ios,741,143,6052.84,4669.0,0,0,-0.493,0,0.8696,0.3547,7.51,0,0,0,0,0,0.01257,0,21,5,1
T015387,2026-05-16 21:59:23,C03024,M0485,D03024,IP01_157,1888.27,health,upi,web,490,144,1728.97,5667.48,0,0,0.123,0,0.9233,0.2751,29.15,0,0,0,0,0,0.00672,0,21,5,1
T015388,2026-05-16 22:00:20,C00217,M0216,D00217,IP01_119,768.88,grocery,upi,ios,263,140,2934.14,18898.67,0,0,-0.984,0,0.5872,0.5084,12.64,0,0,0,0,0,0.01208,0,22,5,1
T015389,2026-05-16 22:00:46,C05158,M0435,D05158,IP02_132,4556.68,travel,upi,android,127,54,1143.25,62175.1,0,0,3.981,0,0.2861,0.2401,8.32,0,0,0,0,0,0.01641,0,22,5,1
T015390,2026-05-16 22:01:59,C06412,M0285,D06412,IP01_083,152.79,gaming,upi,android,187,143,621.56,18029.5,0,0,-1.006,0,0.9188,0.0334,28.33,0,0,0,0,0,0.02592,0,22,5,1
T015391,2026-05-16 22:04:47,C04210,M0207,D04210,IP04_135,4073.63,health,upi,ios,537,142,4626.53,39019.67,0,0,-0.159,0,0.8775,0.0303,35.48,0,0,0,0,0,0.01427,0,22,5,1
T015392,2026-05-16 22:13:21,C00232,M0109,D00232,IP00_134,387.62,food,netbanking,ios,2100,141,1559.21,1330.03,0,0,-1.002,0,0.9358,0.0087,37.24,1,1,0,0,0,0.00979,0,22,5,1
T015393,2026-05-16 22:18:56,C04513,M0345,D04513,IP00_085,1737.54,gaming,netbanking,android,810,142,3839.04,2265.88,0,0,-0.73,0,0.9606,0.3873,41.6,0,1,0,0,0,0.0204,0,22,5,1
T015394,2026-05-16 22:19:39,C02120,M0409,D02120,IP03_147,1290.49,fashion,card,android,1299,107,1148.69,605.82,0,0,0.165,0,0.9543,0.099,11.06,0,0,0,0,1,0.01413,0,22,5,1
T015395,2026-05-16 22:20:58,C01195,M0346,D01195,IP02_211,8238.32,gaming,upi,web,1290,142,5223.94,6910.82,0,0,0.769,0,0.9671,0.0673,27.24,0,1,0,0,0,0.02424,0,22,5,1
T015396,2026-05-16 22:21:21,C04298,M0357,D04298,IP02_090,680.04,grocery,upi,android,1089,77,2172.26,5810.28,0,0,-0.916,0,0.7025,0.0696,10.56,0,0,0,0,0,0.01031,0,22,5,1
T015397,2026-05-16 22:22:43,C02385,M0499,D02385,IP04_037,3089.98,grocery,netbanking,android,602,139,1887.44,16512.47,0,0,0.85,0,0.8442,0.0768,12.87,0,0,0,0,0,0.01048,0,22,5,1
T015398,2026-05-16 22:24:34,C00322,M0460,D00322,IP03_033,1151.47,food,card,ios,152,143,1822.47,14501.25,0,0,-0.491,0,0.5524,0.0634,27.89,0,0,0,0,0,0.00704,0,22,5,1
T015399,2026-05-16 22:30:07,C01460,M0083,D01460,IP01_135,3757.71,services,netbanking,ios,273,141,2830.8,24505.37,0,0,0.437,0,0.6864,0.1358,15.89,0,0,0,0,0,0.01708,0,22,5,1
T015400,2026-05-16 22:32:31,C00402,M0057,D00402,IP03_092,2659.03,health,upi,ios,309,145,1581.04,4307.57,0,0,0.909,0,0.7106,0.0595,36.08,0,0,0,0,0,0.01029,0,22,5,1
T015401,2026-05-16 22:33:07,C05577,M0489,D05577,IP02_077,196.97,grocery,upi,android,439,52,600.92,33920.7,0,0,-0.896,0,0.7442,0.1,4.52,0,0,0,0,0,0.00605,0,22,5,1
T015402,2026-05-16 22:33:31,C02261,M0075,D02261,IP04_163,93.63,food,upi,web,552,123,676.93,7949.9,0,0,-1.149,0,0.7436,0.2882,19.21,0,0,0,0,0,0.00419,0,22,5,1
T015403,2026-05-16 22:35:12,C06498,M0311,D06498,IP00_209,2680.81,food,card,ios,636,141,2784.23,1000.12,0,0,-0.05,0,0.7811,0.0,22.43,1,0,0,0,0,0.01303,0,22,5,1
T015404,2026-05-16 22:37:30,C03043,M0247,N369680,IP00_150,2169.61,utilities,card,android,852,113,4368.76,57045.38,0,0,-0.671,1,0.3276,0.0712,10.91,0,1,0,0,0,0.0124,0,22,5,1
T015405,2026-05-16 22:48:40,C00692,M0457,D00692,IP00_102,786.35,grocery,card,android,62,146,2159.24,13246.33,0,0,-0.848,0,0.7438,0.0301,85.21,0,1,0,0,0,0.01282,0,22,5,1
T015406,2026-05-16 22:54:58,C04955,M0109,D04955,IP05_136,144.43,food,card,web,960,140,1545.17,829.35,0,0,-1.209,0,0.8228,0.1708,20.58,0,0,0,0,0,0.00893,0,22,5,1
T015407,2026-05-16 23:10:39,C04399,M0269,D04399,IP00_172,701.49,food,card,ios,476,142,1614.17,5359.82,0,0,-0.754,0,0.8293,0.1602,9.97,0,0,0,0,0,0.01288,0,23,5,1
T015408,2026-05-16 23:12:06,C01150,M0468,D01150,IP05_160,1805.37,grocery,card,web,154,142,2295.02,15644.47,0,0,-0.284,0,0.8246,0.0297,21.59,0,1,0,0,0,0.00628,0,23,5,1
T015409,2026-05-16 23:15:03,C03257,M0482,D03257,IP02_016,794.5,fashion,upi,android,795,144,1165.89,7672.95,0,0,-0.425,0,0.7855,0.2935,35.5,0,0,0,0,0,0.01038,0,23,5,1
T015410,2026-05-16 23:16:40,C02154,M0157,D02154,IP05_112,15922.96,travel,upi,ios,1378,122,5027.72,63743.52,0,0,2.889,0,0.7839,0.2347,10.21,0,0,0,0,0,0.01352,0,23,5,1
T015411,2026-05-16 23:19:21,C02752,M0263,D02752,IP05_072,2074.82,grocery,netbanking,web,200,62,3212.3,10080.0,0,0,-0.472,0,0.6785,0.0316,17.19,0,0,0,0,1,0.0138,0,23,5,1
